class,s1,prob1,frame1,s2,prob2,frame2,s3,prob3,frame3,s4,prob4,frame4,s5,prob5,frame5,s6,prob6,frame6,s7,prob7,frame7,s8,prob8,frame8
nonmember,b ao cl k s ah f ow sh epi n aa cl k,0.736438,187,t uw m eh m iy eh cl k s cl p er cl t s dh ih s cl t r ae n w ax z ix n eh v ax n ax vcl b,0.794612,294,dh ix cl k ao z w ey ih n vcl d ih vcl d ah vcl b r ah cl p l iy sil d ah cl dh ix sh ao,0.731813,311,dh ow z epi m uw z ih sh ix n z hh ay m ax n ay z epi m ay l v el ax s l,0.772696,315,ey m ah s cl k ih l eh ae vcl d ax m ah n sil ix z vcl g uh vcl f ao dx ix vcl b ae cl,0.799393,331,k dh iy z cl t ey cl dh ih z cl t uw dx iy cl t ey vcl b el cl k l ao s cl t ix dh ix cl k l iy n ih z f ax m ey dx,0.778988,360,dh ix cl k aa cl p ix cl k l iy dx er z sil sh ae n cl p r uw uw vcl b aw er ao r iy ah m cl t ow r ay cl,0.741255,388,hh ow w eh m ah dh ax l ih dx er r iy m ey n ao vcl b ae n cl t ix vcl b ay s eh v el vcl d ah z ax n l ah cl ch f er l m s ah cl p er,0.727837,474
nonmember,dh iy l ey s ix s epi w ax z ax m er aa zh,0.787478,196,hh iy w uh vcl n aa cl k eh r iy ix vcl b r iy f cl k ey,0.855959,229,s er ix v z ix cl k l ow s l aa hh ae f sh er aa hh ae vcl dh iy l eh,0.746296,287,aa r y er vcl g r ey vcl z hh ay er ao r l ow er dh ax n ae n s iy,0.80899,299,dh eh m oy s cl p r ao l ax m vcl g r ow z m ao r ah n oy ix ng iy cl ch cl t,0.767887,334,p r ah vcl jh ih vcl d ix v eh l ax m ah n cl k w ax s cl p er s iy dx iy ng cl t uw s l ow l,0.726265,491,b ay dh ae eh n vcl d sil w ah n f iy l z eh cl m ey cl ae n ix vcl f ao r s ix z sil aa er z vcl jh eh n ah l cl hh ae z ix l eh cl k ix cl k el f ao r s ix,0.740504,610,m iy cl k s sil dh er r iy ey sh en cl p r ao s eh s ix ng hh ah v m iy vcl d hh ae z r iy s iy dx iy cl k s cl t ih n s iy v ih n m ih s cl t ix vcl g ey sh ix,0.800355,614
nonmember,m ow r iy cl t er n ae vcl g r ah s epi w ah cl s ax l,0.687067,202,g r ey vcl b ay s f r eh sh epi n ih l cl k iy cl ch epi w iy cl dh ey m ao r n ix,0.780881,273,p ey er cl k ao l cl ch el cl p r aa dx aa cl s aa r aa n ey v ax l iy dh ix s sh uh dx ix dh ix,0.660631,288,y ao l oy s ey n cl dh ax hh ae v m ah n ix cl k ix n ix s cl p aa cl k ix,0.690704,298,k ae dx ah s cl t r ao f ix cl k eh cl k ix n aa m ix cl k ah cl b ae cl k s dh ix vcl g l ae cl dh ax cl p ao,0.74866,338,ah l aa l iy w ey hh ih er vcl b ax r ae cl sh en ax l ay z ao l eh r m,0.744,353,dh ih m eh er ix s ah n ax vcl g aa vcl d sil m eh n aa vcl b y uw ax th uw m w aa cl k ix ng cl dh ih s dh ix n cl,0.687255,379,ae s aa cl ch sil ih w ax z vcl b iy aa m cl p ao l ax th eh cl s ax n hh ae vcl n ow n iy dx ix cl t ax f ax dh ax cl k ey sh ix n sil l ey m eh s ix vcl,0.762554,545
nonmember,eh n ih vcl s l ae cl dh eh er f ay ay,0.714654,210,w er w er y uw w ah l w iy w er w ey,0.771826,247,b aa vcl p ey cl p er dx ow v er dh ax l ih v ih ng uw m ih r el,0.712771,287,dh ix s cl t r oy iy eh v r iy f ay aa r l ey dx ix vcl t uw m ay ao dx ix cl,0.767421,295,m ih vcl d iy v el s ax s ay dx iy w ix th vcl b ey s cl t ao ng hh ay er aa r cl k iy,0.79751,314,hh aw s ix z ax vcl b ih l iy cl t ax w ao r cl k w ix th aw cl s ix cl p er v ih zh ix n sil ix z n ow w er z ix,0.753699,357,k iy f ih n cl t er s ih n r ey dx ih s cl t eh r l ax z ey sh ix n r ih z ay vcl z ix n dh ax m ow l ax cl t er s er v er s ix,0.741654,431,dh ih er f ao r s ix z ax m ao r l ey n en vcl b ih n ih n l ih cl t r ih s ix vcl d iy sil eh n l eh s dh ix n ih n m ae ng th ih z ix,0.765531,452
nonmember,d iy w ix th aw cl f ae n s iy cl t ey vcl b el hh ao ax,0.693463,216,w ay cl ch aa r vcl jh epi m ah n iy f er s eh cl ch vcl g aa r cl p ix cl,0.852904,219,r ae f cl k ix n cl t r ow dh ix s cl t aa cl p ao cl ch f er m dh ax cl p iy cl ch er,0.751711,252,w iy cl k ix ng vcl g ih dx ih cl p ix f w ix vcl d iy ey vcl g iy sil hh iy s ix vcl p ey sh ix vcl d l,0.714439,285,sh iy w ao r w ao r m th iy s iy w ax l ih n ow v er aa l,0.810805,299,dh ih s cl p r ow sh ih r ix s cl p ih cl dh ix n f ao r m cl t ix f er cl p er s cl p eh cl t ax v vcl b,0.689063,317,dh ax vcl b ae s cl k w ah cl t ax m er n sil ix s cl t ix s aa vcl b eh cl k s cl t er cl p r aa vcl b l m,0.756021,338,w ix m ey s ey dx ih cl hh ih s cl p r aa m ax n w ax z vcl d ay vcl n ow s cl t sil m ah cl p eh cl hh iy r iy f y uw z cl t r iy cl m ix,0.737835,408
nonmember,k aa l ae m y uw ix n s f er m eh dx ih cl k el s ix z cl t ax vcl t,0.644244,232,sh uh vcl sh iy w ey cl k ih,0.627395,246,s w ih ng y er aa r m ix z hh ay z ix cl k ae,0.726011,271,ah vcl b ao r ix n aa m ow ix z ix s ax cl p er vcl s ih cl k ix n cl p eh,0.763331,278,w ay vcl b ay ao l oy l sil w ix n y ao l ix sh uw z m ay,0.689604,347,p l ae n vcl d cl p eh r hh uh dx ao r vcl g r ih z ey sh ix n s sil p r ow cl b er z cl k ix vcl d r,0.678897,380,t uw ow v oy cl p ah n cl sh r ih n er cl k ey n ix n cl t ix n vcl b iy cl t s cl t eh s dh ax,0.660031,433,s ah l iy z cl p ih cl k ih l ey sh ix n s epi m eh s ah m eh r ix cl sil ah dh er sh ix s ah m w ah dx ix n vcl b ih vcl g y uw ax,0.702808,497
nonmember,hh aw w ey ax n f r iy w ey m iy n m ax s ay n cl t ae,0.790146,250,dh ax f aa l cl p er v ih n ih vcl d ih m f er m er r aa v ix ng aa n cl t aa,0.764955,282,iy dx ix n ih s ih n cl p el vcl b el cl k ae vcl b iy l eh r iy cl k ix n cl t ey n s ih m el,0.752235,308,w eh n cl t ey ih ng hh iy cl t ay sil n ah vcl b ay ey n ow z ax vcl b ae dx ix iy hh eh,0.628541,314,dh ix s ae n cl t ix vcl jh ih n er f er z vcl b y uw cl k el s cl k eh er vcl d eh ae n ax l ax l,0.64734,338,dh eh f dh iy s w iy ih sh epi n iy dx ax cl p oy n cl s cl k aa r f epi m ae cl ch cl t er s cl k eh r,0.716615,338,n aa s ax cl p r ae z ix ng l iy sil dh ih s ix cl p r ow vcl jh cl d ih vcl n aw w eh er cl,0.745697,340,ix n sh ao r cl ae n cl t ix vcl b aa r ix n aa r vcl b er el f r ey z sil s l ay sh cl t iy m,0.774469,404
nonmember,hh aw vcl d ih vcl m w ah n vcl jh oy ng dh eh,0.815856,156,d ao vcl g z vcl d ih vcl s ah m cl t ih ng cl t ax w ah n z iy iy vcl g,0.777405,242,r aa f cl k ix n cl t r ow l dh ax s vcl d aa cl w aa cl ch f ax n ax vcl b l iy cl ch er,0.725711,251,dh ax vcl b eh s epi w eh dx ix l er n ix s cl t ax s aa m cl p eh cl k s cl t er cl p r aa vcl b el m,0.768979,287,sh iy w ao r w ao r m f l iy s iy w uh l ix n ow v er ao l,0.785315,352,dh ix s cl p r eh sh er s cl p er cl t ih cl k ax l iy ix n f ao r m ix cl t ih f er cl p er s cl p eh cl t ih v vcl b ay,0.825173,359,w ay cl k eh er vcl jh m ah n iy f er s eh vcl jh vcl g aa r vcl b ih vcl jh sil k sil eh sil,0.626128,406,dh ax s ow cl k ah dh ax v eh cl ch uw w ay v r iy ix s dh ax hh aa r vcl d ae n ah s cl p er m ix v dh iy ih vcl g s ay z cl t sil s iy iy vcl,0.775847,463
nonmember,dh ix s vcl d aa r vcl k ey m vcl d ey w ix vcl d l uw z epi,0.713347,182,eh l vcl d ih l iy cl p iy vcl b l aa r ao f ix n ix cl s cl k l uw vcl,0.701917,198,p uh vcl d ax vcl b l ix cl ch er vcl b l aa cl t ey vcl b l ix n ix vcl g er aa vcl,0.783104,214,hh iy th ao cl hh iy s ao cl p eh l f ey s eh dx ax w ih n vcl d,0.78367,237,p iy cl ch er r iy ix z er cl k ix n v iy ng ix n f er cl k w ix cl k w ah cl,0.781626,255,d r aa cl f ay f ao r n sh en ax vcl b aa cl ch cl p ax f ao r iy vcl g ow eh l,0.736322,264,hh er w er vcl b r uw vcl k en s ih s ih v ow n l iy sh cl t er cl ch ix n vcl b l eh l s uw,0.760303,285,dh ow z w er s cl p eh sh l iy dh ax w ah n z eh dx ao l ax dh ix vcl g r ah n ax v s l ae f cl t eh cl l aw dx ix s cl,0.766234,360
nonmember,hh ay vcl g ih z y er vcl jh er ix n cl t,0.579125,184,b aa r vcl b er vcl p ey v er n l iy z ix dx ix vcl b ih vcl b aa n cl p l ay,0.780479,239,s cl t ey cl m iy sh en s eh vcl sil n l eh m ae cl dh ow z cl t ay,0.656255,254,ix n cl k er vcl jh ix n cl t eh eh cl s ix s ay z dh er vcl b eh n ix f eh cl p,0.666133,254,dh eh r aa l s ow ay n eh s cl t s iy cl k er z eh v cl t er cl t r uw,0.794881,276,ix z eh v r ix n vcl jh ae n iy er iy er n ay s epi m ah n cl s cl t ix s cl p eh n ix m ay ae n,0.662844,279,dh ae s cl t ax vcl b ao cl k vcl b ih n eh dx er cl t ey n iy ng cl k s cl p ao r cl,0.654344,282,ix s cl p iy cl k el w er m ao r vcl jh ih n r ah z dh ey w ix vcl b iy n ah n iy cl t f ao r w eh l f ih,0.752933,318
nonmember,ax f l ey m w ix vcl d iy iy z eh cl t hh ey,0.665958,184,hh eh v vcl g r eh vcl d ix cl p ey cl k ix cl p ey cl k ix f cl p ix cl t ey dx ix,0.701985,233,dh ey aa n ix vcl b ih cl k ae aa s ix n er ix n ow cl k ah n cl t iy s ay vcl,0.654505,267,dh ix m ih s cl k l eh l ix s ix cl t r ae cl k ix vcl d w ih th ih n ax cl p aa l ix vcl jh,0.70854,272,m ay cl k el cl k ah l er vcl b ix vcl b eh v r ix n hh ao l w ix th cl k r ey aa m,0.703015,278,eh v r ih m ey v m ih sh ix m ey s iy m dh eh n eh s ix s eh r l iy n oy z,0.679829,333,s ay dx iy ng cl k r iy m ih s ix cl p aa cl p ix n er ay dx ax m er n hh aw l ax l iy m,0.655545,341,hh ix s eh s cl t r iy ix z ix z ax l ow m sil y ih dx iy cl ch epi m ey n m ix s eh cl k ix vcl n aw s ix z ah m hh ih s cl t r iy hh iy ix n ix,0.673518,444
nonmember,w ay cl sh ah dh iy z ix f ae cl k s vcl b,0.74406,203,hh w eh r w er y uw v ao l w iy w er w ey dx,0.793527,223,k aa vcl p ey cl p er dx ow v ix vcl d ax l ix v iy ng r ix m ih r el,0.764678,282,m ih dx iy v el s ax s ay ix dx iy w ix z cl p ey s cl t er m hh ay er aa r cl k iy,0.788871,323,d ix s vcl jh oy ey eh v r iy f aa r aw er l ey dx ix vcl t ih m ay aa vcl d ih cl,0.722544,324,hh aw s ih z ix vcl b ih l ax cl t iy vcl jh uw w er cl k w ix cl t eh s ix cl p er m ey sh ix n ix z n ow cl w er dh,0.795548,385,dh iy z cl p r ow vcl er ix n z ih n cl t ix s ay z th iy cl k s eh cl t er n z ix v vcl b ay r ey sh el cl k w eh s epi r uw m z cl p iy z cl p ax l,0.748859,514,g ow n z ih ng cl k aa r cl l ix vcl jh cl t r iy ix n z n ih cl p ao r l iy sil ix n cl t ih n cl t ix r ix f l eh cl k dh ax aw cl t ix s ah n ix cl k s ix vcl en el,0.759127,553
nonmember,hh iy w ah l eh l aw aa r eh r l aa,0.715978,218,p r eh z ix l ey y ix z epi w ay er vcl b r eh dx er s eh vcl b r ae f cl t ax s l,0.715205,295,w ih s cl t er aa l f aa n iy ae cl k iy z ey sh ix n z ix w ay n cl,0.825722,324,ih z ix m eh dh eh r eh eh dh eh n ae cl t ih s cl t iy cl ch aa l vcl d ix cl f aa n cl,0.672956,327,r ay n aw ax m ey n aa n vcl b iy dh ix vcl b eh s cl t aa n f er vcl b ih z n ix s epi m er vcl jh er,0.7857,360,k ao r iy ng cl t r iy ey sh cl p l ay vcl t ae vcl w ix th vcl b iy cl ch vcl b aa l s f er aa hh ay er,0.742406,388,p r aa cl p er l ix iy z vcl d ix cl p r eh z ix m vcl b ow cl t ax ih z ix n ae cl k s l ih n ih n z cl t uw m eh eh n ih n ay m eh,0.699059,438,k ih n vcl d er aa r vcl en sh ow vcl g ih n vcl d eh cl k er ey cl dh er cl k l ay ae s r ae m z f er aa l hh ao l ax vcl d ey sil iy,0.704997,450
nonmember,w ih l r aa vcl d ax n w eh r ay y eh l w ih l,0.776916,219,s cl t r ao hh ae cl s er ao dx ax f eh sh en ix s y,0.837217,228,y uw m ey m ey sh er s eh l f ix n ix cl k w er r iy l m ae cl k f ao r,0.816851,274,dh eh cl d ay vcl g r ae m ey cl k s eh n s ow m iy eh cl t er m ah cl ch s cl t eh dx,0.772392,280,dh ix cl t uw th f ih r ix f er vcl g ah cl t ix cl k ah m w ax n r aa vcl jh er z cl t uw th f eh l aw,0.762874,298,dh ix f iy vcl w ao r aa r m iy sh uw s sil ih n aa v y ix s cl t ix z r iy cl p eh,0.736065,299,s cl t r eh n cl th vcl b iy vcl g eh n cl t ix z ih cl p ah cl p ax n vcl d aw n ix s cl ch eh s cl,0.703365,309,s cl p eh sh el cl t ae s cl k f ao r s ix z r eh s cl k y uw hh ao s cl t ix vcl jh ih z f er m cl k ih vcl n ae cl p er,0.855881,386
nonmember,g r eh vcl b ay z f r eh sh epi m ih l cl k iy cl ch epi w iy cl d ey m ao r n ix,0.78099,245,p r hh ae cl p s ix cl w ah z r ay cl t sil p er hh ae cl p s ix cl w ax s vcl jh ah s cl,0.704386,267,eh vcl g er cl k el cl t r ah cl p r ay cl k s aa r cl k ah n iy v ix n l iy vcl d ix s cl t ix vcl b ih dx ix,0.705418,279,k ae dx ah s cl t r ao f ix cl k epi eh v ix n aa m ix cl k ah cl b ae cl k s epi n ih cl k l eh cl dh ax cl p ao,0.646697,298,dh ix n y er s ih n ix vcl g aa vcl d ix m ey n aa cl p iy w ix th ih n ax w aa cl k ix n vcl d ix s cl t ix n,0.715165,303,ax l aw l iy w ey hh ih er sil b ah vcl r ey sh ax l ow z vcl b ao el eh r er,0.749726,374,hh iy cl p l ay z cl t sil dh eh n ae dx ix vcl d sil eh v er th ih ng r ay ix sh ih cl p ix z ax w eh cl p ix,0.697371,411,dh iy z ix n cl p l uw vcl d sil l iy z ix v ae vcl z en s ix z sil ih l ih s ih z sil eh n l ae n ah f,0.691239,434
nonmember,b aa vcl jh ih cl s epi m ey dx ix cl p y uw dx er er vcl b y uw ix dx ax f ao,0.769609,271,k ae l s iy ix m ey cl k s vcl b aa l ow n s ix n vcl t iy f s cl t r aa,0.740751,383,d aw n vcl d uw cl ch ae l iy s cl t r ey dx iy vcl d ih sh ih,0.735887,401,ch ey cl t s vcl d ay n cl k iy ng z r ay m ah v f er s cl t ay n vcl dh ey w ao n vcl,0.75111,419,hh aw ah s cl k iy hh iy aa n m ae n hh iy z s ae vcl w ih th epi m ao cl sil d ih s cl t ey,0.742733,440,dh ax m ao n ih ng vcl d ih l w aa n dh ih s vcl b ay vcl d ax w ae vcl vcl g l eh s ih n en vcl d ix cl sil ix n dh ih s ay,0.724427,441,hh aw hh ay hh iy th ao cl ey vcl l ae sh vcl d ow v oy s iy sil ae dx ax l ay ae s cl,0.68681,458,dh aw s cl t ae cl m ix cl k ow l er f ih sh ix n s ey dx iy ih z ix vcl ch ey dx iy v cl t sil ae vcl t iy ey cl k s cl p ae m cl s ah m ae cl ch uw el cl p ey cl k s cl p ih r iy ix n cl p,0.741041,737
nonmember,y ow n iy v ih n ah f sil ah n,0.681661,140,b ey vcl g eh cl g aa r vcl d f r w ah n vcl g eh l m cl ax v vcl g eh,0.747178,246,ih ng cl k r iy s iy ng cl t ih m vcl b el ax v cl y uw cl p r aa dx ix vcl d ix v eh l vcl m ix n,0.702446,263,k ax m vcl b ay n ax cl ao l dh iy n vcl g r iy dx iy ix n cl s ix n ax l aa r vcl jh cl p,0.742714,280,hh iy vcl d iy w ey sh ao r vcl d hh aa r vcl d l ae ae f ix n l ih cl t ix hh er n ow iy ng l,0.750913,316,ay vcl g r eh dh ix n ah vcl b ay z iy sh y uw z dh ax vcl b iy ow v er cl ch aa r vcl jh cl,0.850209,316,r aa vcl b s ae cl b ah dh ax cl p ow ao vcl d sil ix n cl s cl k ae cl ch cl dh ax s cl t r ey vcl d iy,0.694726,349,hh er r ay vcl d hh ae n sil ey cl k s sil w ix n eh v er dh ix vcl b eh er m eh cl t er cl p r eh sh er cl ch ey n vcl jh ix,0.793189,402
nonmember,hh ow vcl g uh dx ix z y er n vcl d er ix n cl,0.672358,159,w eh v er cl t er ey eh s cl t er f ih z ix cl k,0.720424,184,b ah s cl k ix vcl b el cl k ix n vcl b ih n eh n vcl jh ix vcl jh ey n iy ng s cl p ao er,0.647307,223,ix th ax f aa r m ix z r eh n cl t ix dh ix r eh m ax s vcl b iy cl t eh n ey vcl,0.672822,234,b ao vcl b er n cl p ey cl p er n l iy z ix n ix vcl b ih vcl b aa m f aa,0.818739,276,d ix s ih m vcl b r iy vcl jh eh n er ix n ay s epi m ah n cl s cl t ix s cl p eh n ih m ay ae m,0.7043,292,ih f cl t iy cl p el ao r m ao r vcl jh ah v er s dh er vcl b iy n aw n iy vcl d f er w eh l f eh,0.713604,292,p r dx iy s ih l ow m ix cl k eh v ax l aa n cl k eh r iy ix f el vcl d eh m vcl b r aa l ow z ax w aa cl k ix n s cl s eh cl,0.705031,384
nonmember,hh iy l ax l aw er r eh er l,0.808338,166,ax f y uw z l ey dx er dh ix vcl d ow n cl t eh l ix,0.765943,198,w ix vcl d r ao l f oy n iy ae n cl k iy z ey sh ix n z ih w ah n,0.778002,251,w ah dx ix n ix s epi w ah n s eh cl sh en w iy w eh l cl k ax m vcl d ao dx ix dx er,0.742813,253,r ey vcl n aw m ix n ah cl p iy dh ix vcl b eh s cl t ay f er vcl b ih z n ix z epi m er vcl jh er,0.765166,288,k ao r iy ix n cl t r ih sh cl p l iy cl t ae vcl w ix vcl b iy cl ch vcl b ao l z f er aw er,0.811286,332,t ih n ix vcl g eh er n sh ih l vcl g r ix n vcl d eh cl k er r ey cl p er cl k l eh s er m z f r ao l aa l ah dh ey,0.66829,392,w ah th iy cl p el r ow n dh ix s cl t r iy cl t ix n cl k ah s cl t ax m z ix n m ae s cl k s epi ix n eh v ix ng ax m ao,0.701864,401
nonmember,d eh s cl dh ix cl k w eh sh en f ah n iy ae n cl t s,0.760952,183,dh ey m ey cl k ah s cl k en f ao r m ax s l ih cl g uh,0.69053,196,hh uw w aa th r ay z ih n l ix n ih dx ix cl k s cl p eh s ix cl k aw n,0.693891,220,w iy ow ix z dh aw w iy w ix vcl d ay v ax th er vcl b uh vcl d s ah,0.719743,225,w ay iy eh l er w ao r iy ow v er s ih l iy ay vcl d ix n,0.742342,280,l ao r ix z cl k aa s cl t uw n iy dx ix vcl b l ae vcl g l ah z ix vcl b iy cl k ax m cl p l iy l iy eh l ax vcl g eh,0.721172,307,ix cl k eh er vcl jh cl k r n sh vcl b ay ix z vcl d ih m ay vcl d cl p el cl t ix ng cl p ih dh ix vcl b l ih,0.648706,311,t ix f er n er hh ih z cl p r ix s cl t iy cl ch iy cl k ey sh en iy r iy z dh ax w aa l s cl t r iy vcl jh er n,0.700387,319
nonmember,ow m l iy l oy er s l ah v n l iy ix n er,0.664342,189,hh ix s el vcl d er f eh l cl t ax z ix f ih w er vcl b r ow cl k ax,0.631897,189,dh ax hh iy w ix z ix n cl k ah s cl t ix vcl d iy ix z epi w ay cl t ix vcl b ao r s cl t ix,0.640401,210,dh iy ix m l ax n vcl d ix cl t eh cl k s dh ih cl k r aa cl p l ax s ao l ax vcl g,0.699005,237,dh ax l ix cl t eh er cl p er s eh l er cl k s cl p eh cl t ix cl t uw el vcl b ey vcl g ow v er dx ix n ao r dx er,0.747772,305,hh ih f cl k eh r ow cl k ah m z cl t ax m aa r l hh ae v er r ey n cl ch f er m iy dx iy ix cl t,0.756339,308,sh iy s ix cl ch aa r cl k s eh v n ow vcl b ow n z ix n sh r eh n cl s epi w ae m vcl b ae cl k w er,0.787078,356,b el cl p er vcl d ah cl sh ix n ey vcl b iy ix ng cl k r iy s cl p ay dx iy ae n cl p ey n f eh cl t ix cl p r aa r cl p r iy z ax v dh ix s cl t r ah vcl,0.681831,363
nonmember,f eh l v ay s ih ng r iy cl k ix n s eh dx er vcl,0.695339,203,dh ax v hh iy cl p oy ng cl k ah v er l eh cl dh iy ah z hh ix,0.662637,227,aa vcl d r aa vcl d ix s ah vcl b l ey vcl b eh dx ax hh ae v ix n iy n ah v cl ch ey n vcl,0.688469,308,f l aa dx ih vcl w ih n vcl d ah z cl k l ah vcl jh ih l cl p r ay ix vcl t uw vcl dh ix vcl d ae m cl p l ao,0.701824,322,g r ae m ah dh aw vcl g r uw hh er ah cl b r iy ng ih n ih m cl p ey dx iy cl k hh eh vcl d,0.686339,348,dh ix cl k l ah n z iy cl k ah s ix m er s cl p ih l th ax m iy s vcl b ih vcl th ih v cl p er f y uw,0.675531,360,p l ey s cl t ih m ah m cl p ix cl t ey dx ah z ah vcl b ax f ao er f r aa ao s cl,0.691757,371,ih n vcl d ey ih dx ih z cl p aa s vcl b uh cl t ix s eh cl p er r ey iy l ay cl t ao n cl p eh r m eh ng dh eh vcl f ax v n ix cl k l iy er f eh cl,0.703701,571
nonmember,dh ax s epi m ao l vcl b oy cl p uh cl t ax w ao r m ah n hh ow cl,0.774506,218,ah cl ch ow z ix n sh y uw w el vcl b iy cl k ah m vcl jh eh n er l epi,0.720662,248,aa r dx ix f ih sh el ix n cl t eh l ax vcl jh ix n s ix s f er r iy,0.711138,289,hh iy v ao n ow z epi r ow cl p s sil dh ix vcl b ow cl s cl k ah m ah n s cl t aa cl,0.769455,338,ao l iy vcl d ix m ow s cl t ix cl k aa m cl p l ih sh epi aa r dx ix s ax vcl t eh n cl p aa cl p ix l eh er dx,0.689283,350,dh ax f ih sh cl t ix vcl g ih n cl t ax l iy cl p r ih n cl t ix cl k l iy ix n ax s er f ax s ax v ix s epi m ao l l eh cl,0.756916,380,m ix cl t ih r iy ix l v s sil s er r eh n ix cl m ao l w ih ng cl k l ey sil r eh vcl d w ey dx ao r vcl b ah m ao,0.737984,417,ih n w ey cl sh en ix vcl g ow sh iy ey sh ix n s dh iy ih n vcl d ix s cl t r iy vcl b aa r cl k ix n s ax z iy y uw n ix vcl w ix dx ix s ix n dh ax l iy ix n y ix,0.739877,550
nonmember,d aw n cl t uw cl ch er l iy s cl t er dx iy vcl d ih sh ix,0.705031,234,k aw s iy m ey cl s vcl b ow n z en cl t iy cl s cl t r ao l,0.758058,234,ch iy cl s cl t aa cl k ix ng f r aa n dh ax f er s cl t ay m dh eh er w ah,0.736602,278,dh ax m oy n iy ng vcl d uw ao n dh ix s vcl b ay dx er w eh vcl b l ix s ih n dh ih n ix s ah,0.752084,301,ax th ao r iy s ey cl p eh dx ix el s cl t er z aa r ey cl p r ay n cl k aa r dx ix,0.754739,346,aa vcl jh ix cl k s epi m ey dx ix v cl k y uw dx er er vcl b y uw dx ax f,0.632806,373,ah z vcl d ih vcl g r uw w ah z vcl b ae aw n ih vcl b ay s epi n ey cl g r eh l f ae n z ix z ae n vcl b eh r w er vcl g r ey z iy ng cl k ae dx ax,0.776167,442,hh iy hh ae vcl d f ao l ae n cl t uw ix s ao f vcl jh aa vcl sil ae n aw dx ih vcl jh aa vcl b w ax z cl k ao n ix n iy w ix s cl t r ae n vcl d ix,0.70825,470
nonmember,ax l ow n ax m s ow v ax w er cl k ix n ao f en vcl b iy f l ih m z,0.799358,235,t ae m vcl g ih v z vcl d r aa dx ix ng l eh s en z ax n cl t er z vcl d ey dx ix,0.668167,250,ey cl f iy ow vcl g aa n z w er cl k ae cl ch er dx ix n cl p ix z ih sh,0.780761,253,w ah dh er cl p er v cl dh ax l ao sh ix z er v er y uw z f el ix n s iy aa dx,0.788974,269,hh iy r ah vcl b ih z ay s l iy cl p ax l iy w ix th epi w ah n hh y uw vcl jh cl p aa,0.8055,284,sh iy s l ih cl t ix n s cl p r ey n vcl d er r ay n cl k w ah n dh ix s cl t iy vcl d s epi l ow cl,0.700595,292,y ah m cl ch eh l vcl d er n cl ch ix dx ax v ao er vcl d ix cl k s cl p ow zh er cl t ax cl k ix n cl t ey vcl jh ix s cl t ix z iy z ix,0.764917,350,ax s eh cl t ix n cl t w ih cl ch cl t ih sh er cl s epi l iy v sil ix n iy f eh l cl t ax vcl b r iy f cl b er n ax m ix z ah vcl b er aa,0.720813,440
nonmember,aa r ix l uh cl k ix ng f ao r m cl p l ay n ix n vcl,0.667988,138,ae n l aa s cl k el sil dh ax s ey,0.730742,187,dh iy ix n z cl t ih ng cl t ix vcl d ih s ax cl p ix n ae z epi m ix n m ao s cl,0.69485,221,ih vcl b ih vcl g ow cl t ay v l iy hh ae m el vcl th r uw dh ax f ao n hh er,0.7057,248,ae cl t w aa r ay dx ah n dh ax cl t r ao f vcl d ey w ix hh eh sh ix vcl b l,0.660188,253,dh ax vcl b ah n dh ax l ow w ix s cl p ow z en l iy s ix cl ch uw ey vcl n ih er dh ix sh er w,0.705289,267,hh iy dx iy n z cl p ix n ih sh epi n ay l iy n cl p r iy s ix s cl t r eh n cl k m r ae cl k y uw ix s epi l,0.687018,301,ey n ay n cl k en cl t er vcl b iy cl t er ix cl p l ae n y uw z iy w ow n cl p ey ao f ax w er cl k er ix n cl t ih l er ix cl t ay er,0.754549,432
nonmember,b r iy l iy vcl d ix f ay er cl k r eh cl k er,0.734249,148,w ay cl ch aa r vcl jh m eh n iy f er z ix cl ch vcl g aa r vcl b ix cl,0.760037,192,hh iy l ey vcl d ix n vcl b r iy vcl f er dh ax m ay n iy ng cl k ae v dh ix n,0.684591,205,r ao f cl k en cl t r el vcl d ix s cl t aa cl p aa cl sh en dh ax vcl b l iy cl ch er,0.711623,227,sh iy w ao l w ao n f l iy z iy w ax l ix n ow v er ao l,0.799331,245,dh ax vcl b eh s epi w eh dx ax l er n ix z vcl d ax s ao l v eh cl k s cl t er cl p r aa vcl b el m,0.674201,250,dh ix s r eh l cl t er sh aw n w ix cl p er v ay dx aw n ax s cl t ae vcl s l iy f aa l aw cl p er cl t eh cl sh,0.64975,322,dh ih s cl p r ow sh er z vcl d ix cl t uw cl k y er l iy ix m f ao r m ix cl t ih f er cl p er s cl p eh cl d ix v vcl b ay,0.738574,325
